ride_type,hour,mean
bike,0,1365.4830508474577
bike,1,843.9871382636655
bike,2,897.545945945946
bike,3,937.6311475409836
bike,4,956.7111111111111
bike,5,622.0647321428571
bike,6,660.7390852390853
bike,7,809.0780226325194
bike,8,963.5512552301255
bike,9,941.0966057441253
bike,10,1010.4776334776335
bike,11,1042.8938237335185
bike,12,1152.1712521055588
bike,13,1020.1504474272931
bike,14,1186.4324473975637
bike,15,1004.5002600104004
bike,16,966.9664179104477
bike,17,1100.69723714505
bike,18,1095.502937720329
bike,19,1110.5023148148148
bike,20,1014.7233375156839
bike,21,1086.7075064710957
bike,22,1224.3050108932462
bike,23,949.471264367816
taxi,0,581.5920055134391
taxi,1,720.8797071129707
taxi,2,651.6567398119122
taxi,3,740.7717948717949
taxi,4,644.9350282485875
taxi,5,2047.873015873016
taxi,6,588.0201822916666
taxi,7,787.2069958847736
taxi,8,716.1187989556136
taxi,9,797.6031377106334
taxi,10,821.4262295081967
taxi,11,808.3364327979713
taxi,12,820.2843710292249
taxi,13,752.5096030729834
taxi,14,758.7422706538266
taxi,15,980.3899224806202
taxi,16,871.8919761837255
taxi,17,931.6762534996183
taxi,18,814.2966312457608
taxi,19,683.8333333333334
taxi,20,711.3958736299162
taxi,21,798.1904761904761
taxi,22,684.9967811158798
taxi,23,825.2637625658209
