ride_type,hour,mean
bike,0,845.5475113122172
bike,1,864.1896551724138
bike,2,970.7350427350427
bike,3,985.7169811320755
bike,4,639.2777777777778
bike,5,536.064
bike,6,880.2211302211302
bike,7,811.884239888424
bike,8,878.9951807228915
bike,9,992.1188694929343
bike,10,831.948565776459
bike,11,1012.4796672828096
bike,12,1088.3295964125562
bike,13,1004.3710737764792
bike,14,1057.2655449890271
bike,15,1072.477808599168
bike,16,987.1330150068213
bike,17,1035.3651987110634
bike,18,1114.1355363984674
bike,19,1061.7025352112676
bike,20,957.3081300813008
bike,21,1103.741617357002
bike,22,1046.758433079434
bike,23,1170.4076163610719
taxi,0,2995.9666666666667
taxi,1,1442.4545454545455
taxi,2,778.6666666666666
taxi,3,1150.6
taxi,4,828.0
taxi,5,1379.7142857142858
taxi,6,1558.75
taxi,7,1515.1538461538462
taxi,8,1378.952380952381
taxi,9,1508.578947368421
taxi,10,1571.4444444444443
taxi,11,1753.2666666666667
taxi,12,1248.25
taxi,13,1488.157894736842
taxi,14,1747.4347826086957
taxi,15,1650.0
taxi,16,1603.7619047619048
taxi,17,1401.9444444444443
taxi,18,4965.25
taxi,19,4717.222222222223
taxi,20,1325.3333333333333
taxi,21,1149.7272727272727
taxi,22,1392.175
taxi,23,1280.6
