ride_type,hour,mean
bike,0,1050.09381663113
bike,1,1534.3417366946778
bike,2,1412.8958333333333
bike,3,1023.4561403508771
bike,4,14333.503401360544
bike,5,1250.644599303136
bike,6,693.699173553719
bike,7,702.9226804123712
bike,8,824.418410041841
bike,9,817.7110447761194
bike,10,795.8982142857143
bike,11,957.5092478421701
bike,12,774.3842394624313
bike,13,859.2642857142857
bike,14,870.5290663534938
bike,15,874.9670807453416
bike,16,855.3725947521866
bike,17,815.7956671590349
bike,18,983.6214717741935
bike,19,895.9702414373947
bike,20,911.9620667102681
bike,21,1227.0711252653928
bike,22,1281.997767857143
bike,23,1479.3951219512196
taxi,0,1130.7790262172284
taxi,1,1157.6272727272728
taxi,2,1197.3560975609755
taxi,3,827.096
taxi,4,907.0533333333333
taxi,5,835.7307692307693
taxi,6,819.9824561403509
taxi,7,834.8651685393259
taxi,8,934.6717557251908
taxi,9,949.7
taxi,10,921.7863247863248
taxi,11,948.640625
taxi,12,1034.4880952380952
taxi,13,1454.2758620689656
taxi,14,1537.7611940298507
taxi,15,1510.4725274725274
taxi,16,1195.2556818181818
taxi,17,1162.2428571428572
taxi,18,944.3972602739726
taxi,19,852.434554973822
taxi,20,842.9431818181819
taxi,21,884.5889570552147
taxi,22,1678.1778846153845
taxi,23,870.3765182186235
