ride_type,hour,mean
bike,0,1332.9864864864865
bike,1,3499.6976744186045
bike,2,1235.8
bike,3,785.8
bike,4,992.9047619047619
bike,5,778.1578947368421
bike,6,636.4375
bike,7,2536.266666666667
bike,8,800.7796610169491
bike,9,997.2931034482758
bike,10,1097.253164556962
bike,11,1157.86301369863
bike,12,1701.1470588235295
bike,13,1082.090322580645
bike,14,1058.9502762430939
bike,15,1998.704433497537
bike,16,1740.447004608295
bike,17,2287.2334801762113
bike,18,2437.6775956284155
bike,19,1660.4464285714287
bike,20,2351.4133333333334
bike,21,1252.8333333333333
bike,22,1429.623076923077
bike,23,1118.2435897435898
taxi,0,667.0
taxi,1,715.75
taxi,2,356.0
taxi,3,
taxi,4,547.75
taxi,5,976.75
taxi,6,1271.1666666666667
taxi,7,764.0
taxi,8,1235.6666666666667
taxi,9,1354.5555555555557
taxi,10,1662.3333333333333
taxi,11,1202.9166666666667
taxi,12,1601.6666666666667
taxi,13,2139.1
taxi,14,1496.8333333333333
taxi,15,2807.0
taxi,16,1231.0
taxi,17,1180.0
taxi,18,1316.4285714285713
taxi,19,1231.0
taxi,20,854.2
taxi,21,955.0
taxi,22,772.0
taxi,23,807.6666666666666
