ride_type,hour,mean
bike,0,984.0521119034559
bike,1,1513.2084048027443
bike,2,1584.531887755102
bike,3,1542.7712031558185
bike,4,1419.570909090909
bike,5,755.0533333333333
bike,6,814.5161839863714
bike,7,738.0085166784954
bike,8,745.9539866526168
bike,9,778.1123348017621
bike,10,822.9680499449137
bike,11,909.6565916398714
bike,12,1001.4157397107898
bike,13,1035.8216911764705
bike,14,1025.4091128254581
bike,15,1041.4488943488943
bike,16,973.6121593291405
bike,17,984.8104292168674
bike,18,972.5727344365642
bike,19,971.4024829075207
bike,20,1126.2876216338539
bike,21,1134.336405529954
bike,22,2177.5647021140294
bike,23,1357.493943981832
taxi,0,1653.8292682926829
taxi,1,1593.137254901961
taxi,2,951.3576642335767
taxi,3,876.0847457627119
taxi,4,981.675
taxi,5,7152.285714285715
taxi,6,1189.2857142857142
taxi,7,1543.2777777777778
taxi,8,1537.2
taxi,9,1294.7272727272727
taxi,10,1421.8461538461538
taxi,11,1127.8
taxi,12,1285.2307692307693
taxi,13,1364.8857142857144
taxi,14,1834.4489795918366
taxi,15,1760.3255813953488
taxi,16,1646.5869565217392
taxi,17,1611.3050847457628
taxi,18,1275.0760869565217
taxi,19,1261.4342105263158
taxi,20,1068.8620689655172
taxi,21,1106.5194805194806
taxi,22,1712.7142857142858
taxi,23,1116.497435897436
