ride_type,hour,mean
bike,0,1266.8702928870293
bike,1,1670.8552631578948
bike,2,1082.9633027522937
bike,3,1011.3372093023256
bike,4,1506.3552631578948
bike,5,788.5254237288135
bike,6,788.5531914893617
bike,7,946.6823529411764
bike,8,1148.7527675276754
bike,9,1087.387417218543
bike,10,1001.8783269961978
bike,11,1028.1066666666666
bike,12,1094.7620396600566
bike,13,1341.5718309859155
bike,14,1107.0977995110024
bike,15,1823.3202764976959
bike,16,1291.2007648183555
bike,17,1483.8449905482041
bike,18,1178.638
bike,19,1774.0776255707763
bike,20,1829.484705882353
bike,21,1414.3015873015872
bike,22,1534.338028169014
bike,23,1001.437908496732
taxi,0,1307.3
taxi,1,1231.0
taxi,2,1260.5
taxi,3,4.0
taxi,4,871.0
taxi,5,1036.5
taxi,6,1570.4193548387098
taxi,7,1516.936170212766
taxi,8,1698.3103448275863
taxi,9,1321.03125
taxi,10,1198.0
taxi,11,1579.8
taxi,12,1798.0
taxi,13,2051.2608695652175
taxi,14,1871.6129032258063
taxi,15,4696.2962962962965
taxi,16,1991.032258064516
taxi,17,2206.9
taxi,18,1339.6363636363637
taxi,19,1460.4444444444443
taxi,20,913.8571428571429
taxi,21,997.625
taxi,22,1009.8571428571429
taxi,23,1373.8333333333333
