ride_type,hour,mean
bike,0,1053.3619047619047
bike,1,1187.2603174603175
bike,2,1024.658163265306
bike,3,748.1476510067114
bike,4,3869.584
bike,5,546.8792270531401
bike,6,542.8554319931566
bike,7,557.8501152959262
bike,8,660.1205137891953
bike,9,701.3747877758914
bike,10,777.6182692307692
bike,11,863.5583038869258
bike,12,849.9049959049959
bike,13,867.8814935064935
bike,14,838.8686408504176
bike,15,753.5240131578947
bike,16,877.341391351061
bike,17,884.9457309941521
bike,18,846.3305084745763
bike,19,845.503717472119
bike,20,823.5069212410501
bike,21,934.3505586592179
bike,22,1073.046332046332
bike,23,1052.8212851405622
taxi,0,639.5910447761194
taxi,1,548.369341563786
taxi,2,970.607535321821
taxi,3,1031.4154727793696
taxi,4,651.8959107806692
taxi,5,670.7854251012146
taxi,6,759.5551020408163
taxi,7,636.7239858906526
taxi,8,728.1596091205212
taxi,9,695.0746549560853
taxi,10,833.7144414168937
taxi,11,766.6997647058823
taxi,12,892.0172413793103
taxi,13,991.297176154191
taxi,14,988.5048504446241
taxi,15,1036.5283385093169
taxi,16,1132.009142857143
taxi,17,858.5101398601398
taxi,18,788.6836034912718
taxi,19,761.1298949379178
taxi,20,880.9745065789474
taxi,21,716.6370126304229
taxi,22,751.5558060879368
taxi,23,750.3217286914766
