ride_type,hour,mean
bike,0,1153.3311258278145
bike,1,1147.75
bike,2,1676.561403508772
bike,3,797.9375
bike,4,2840.711111111111
bike,5,782.7558139534884
bike,6,1056.615763546798
bike,7,1123.443231441048
bike,8,1012.9954233409611
bike,9,1006.7908653846154
bike,10,1041.258064516129
bike,11,1068.7891304347827
bike,12,1044.557734204793
bike,13,1006.7422680412371
bike,14,1101.3237704918033
bike,15,1044.685152057245
bike,16,1146.8169440242057
bike,17,1236.3238434163702
bike,18,1029.3042929292928
bike,19,1061.504347826087
bike,20,960.3036912751678
bike,21,1079.42175066313
bike,22,1515.3620689655172
bike,23,979.6936936936937
taxi,0,780.9324324324324
taxi,1,601.7352941176471
taxi,2,696.5
taxi,3,3654.714285714286
taxi,4,819.1428571428571
taxi,5,927.4935064935065
taxi,6,747.0042016806723
taxi,7,850.7363636363636
taxi,8,982.4136029411765
taxi,9,946.4755639097745
taxi,10,928.0676567656766
taxi,11,1140.928813559322
taxi,12,930.7675111773473
taxi,13,971.322632423756
taxi,14,889.0665701881331
taxi,15,1009.9264214046823
taxi,16,890.095
taxi,17,1166.8505392912173
taxi,18,930.3763440860215
taxi,19,839.9277777777778
taxi,20,910.7755610972569
taxi,21,723.891495601173
taxi,22,824.111821086262
taxi,23,734.8528301886793
