ride_type,hour,mean
bike,0,718.7207207207207
bike,1,724.4102564102565
bike,2,1025.5483870967741
bike,3,782.08
bike,4,768.7391304347826
bike,5,605.242718446602
bike,6,684.7819767441861
bike,7,735.3248502994012
bike,8,936.58550396376
bike,9,934.3284241531665
bike,10,1042.6416083916083
bike,11,1064.3980582524273
bike,12,1051.605488850772
bike,13,1050.0953177257525
bike,14,968.6671779141104
bike,15,980.9619565217391
bike,16,957.7375621890548
bike,17,1104.9585308056871
bike,18,973.2781371280724
bike,19,1004.5486725663717
bike,20,879.9746543778801
bike,21,954.8918918918919
bike,22,827.9646464646464
bike,23,920.9113300492611
taxi,0,696.2278719397364
taxi,1,561.7408906882591
taxi,2,583.2349726775956
taxi,3,679.1120689655172
taxi,4,736.8630136986301
taxi,5,698.6685714285715
taxi,6,645.6858536585365
taxi,7,753.4709437470943
taxi,8,847.6644295302013
taxi,9,872.6125975473801
taxi,10,911.8409405255878
taxi,11,858.5640834575261
taxi,12,954.796682464455
taxi,13,1005.3875156054931
taxi,14,1082.535337310693
taxi,15,1117.004081632653
taxi,16,1037.4743092583617
taxi,17,966.2309674396814
taxi,18,804.9516990291262
taxi,19,823.8431587606252
taxi,20,679.1113273647334
taxi,21,650.9597964376591
taxi,22,1111.0191846522782
taxi,23,947.4364820846905
