ride_type,hour,mean
bike,0,2101.002450980392
bike,1,888.4754901960785
bike,2,926.2898550724638
bike,3,1046.0227272727273
bike,4,791.16
bike,5,599.0486486486486
bike,6,683.0665844636252
bike,7,715.3029271613342
bike,8,811.6680143755616
bike,9,834.9836257309942
bike,10,1042.692461641094
bike,11,1057.1202290076335
bike,12,1004.8410560344828
bike,13,1066.5196850393702
bike,14,1012.0910058541778
bike,15,1091.2732527588018
bike,16,938.9302707136998
bike,17,1063.5781053952321
bike,18,1009.8694858533618
bike,19,1002.9414570685169
bike,20,1030.2736136502133
bike,21,1089.8611987381703
bike,22,1222.2773722627737
bike,23,1010.6293823038397
taxi,0,714.6046195652174
taxi,1,788.2529002320185
taxi,2,517.688
taxi,3,989.1878787878788
taxi,4,691.2941176470588
taxi,5,977.421052631579
taxi,6,530.2971014492754
taxi,7,707.7195020746888
taxi,8,720.1116965226554
taxi,9,893.4763801935117
taxi,10,818.945054945055
taxi,11,900.3599821348816
taxi,12,937.6891996891997
taxi,13,861.5309963099631
taxi,14,1048.2315045719035
taxi,15,856.9769707705934
taxi,16,955.2423608204269
taxi,17,939.906578026592
taxi,18,814.6644465588329
taxi,19,734.921187308086
taxi,20,674.5493212669684
taxi,21,715.0610687022901
taxi,22,734.8075668623613
taxi,23,785.7267135325131
