ride_type,hour,mean
bike,0,2397.7833333333333
bike,1,1832.851851851852
bike,2,1634.7142857142858
bike,3,339.75
bike,4,454.625
bike,5,439.6666666666667
bike,6,950.8958333333334
bike,7,865.0901639344262
bike,8,929.655
bike,9,884.4255319148937
bike,10,1482.438596491228
bike,11,1269.7965616045844
bike,12,1149.357771260997
bike,13,1253.1692789968652
bike,14,1197.6302083333333
bike,15,1043.2082324455205
bike,16,1217.3342105263157
bike,17,960.7914979757085
bike,18,938.7433628318585
bike,19,1055.2072538860104
bike,20,1036.953307392996
bike,21,1003.5930232558139
bike,22,1585.3952095808384
bike,23,1253.2643678160919
taxi,0,942.6
taxi,1,909.0
taxi,2,480.0
taxi,3,675.5
taxi,4,1040.0
taxi,5,737.0
taxi,6,1233.5
taxi,7,1087.948051948052
taxi,8,1044.179487179487
taxi,9,1247.8260869565217
taxi,10,941.3333333333334
taxi,11,956.921052631579
taxi,12,896.2285714285714
taxi,13,1061.595238095238
taxi,14,1239.375
taxi,15,1289.3636363636363
taxi,16,1109.2553191489362
taxi,17,1387.3333333333333
taxi,18,2699.782608695652
taxi,19,1123.3809523809523
taxi,20,1099.7826086956522
taxi,21,5604.631578947368
taxi,22,905.9047619047619
taxi,23,1202.95
