ride_type,hour,mean
bike,0,911.4215686274509
bike,1,861.025
bike,2,3181.0731707317073
bike,3,1296.6216216216217
bike,4,999.3478260869565
bike,5,813.7391304347826
bike,6,579.4705882352941
bike,7,5814.162790697675
bike,8,1234.2962962962963
bike,9,883.9662921348314
bike,10,1521.4545454545455
bike,11,1061.3560606060605
bike,12,17275.308943089432
bike,13,2039.5487804878048
bike,14,2419.6526946107783
bike,15,2674.574074074074
bike,16,1457.0298507462687
bike,17,2029.561320754717
bike,18,1615.9202127659576
bike,19,2259.2722222222224
bike,20,1066.2335766423357
bike,21,1579.759493670886
bike,22,1565.3741496598639
bike,23,1758.5892857142858
taxi,0,1088.5
taxi,1,611.2
taxi,2,1380.0
taxi,3,224.0
taxi,4,836.2
taxi,5,980.6
taxi,6,1318.923076923077
taxi,7,2230.909090909091
taxi,8,1570.235294117647
taxi,9,1585.5333333333333
taxi,10,1484.6666666666667
taxi,11,1341.8235294117646
taxi,12,1736.4
taxi,13,2110.923076923077
taxi,14,1541.090909090909
taxi,15,1592.35
taxi,16,1123.7
taxi,17,2404.181818181818
taxi,18,1121.2
taxi,19,1874.7142857142858
taxi,20,1558.875
taxi,21,2060.1666666666665
taxi,22,359.0
taxi,23,1288.3333333333333
