ride_type,hour,mean
bike,0,1161.5608228980323
bike,1,1333.5933250927071
bike,2,1439.7779552715656
bike,3,2372.459595959596
bike,4,2480.137614678899
bike,5,836.2418604651162
bike,6,1208.01012145749
bike,7,914.200518582541
bike,8,831.9835981547924
bike,9,907.9196282121378
bike,10,961.1819196428571
bike,11,911.2365708084644
bike,12,1068.3765032377428
bike,13,1068.18125
bike,14,1042.3667073667073
bike,15,1216.3864592094196
bike,16,1273.5660306771417
bike,17,3116.4098199672667
bike,18,985.1062431544359
bike,19,1118.8646341463414
bike,20,1081.7144742630885
bike,21,1282.0891364902507
bike,22,8784.4552745219
bike,23,1086.2098039215687
taxi,0,1022.1878453038674
taxi,1,875.6783216783217
taxi,2,878.936170212766
taxi,3,937.8295454545455
taxi,4,1004.3181818181819
taxi,5,1033.75
taxi,6,1694.3
taxi,7,1305.5882352941176
taxi,8,1539.1666666666667
taxi,9,1702.0
taxi,10,1374.764705882353
taxi,11,1541.4
taxi,12,1279.2222222222222
taxi,13,1540.6875
taxi,14,1747.1627906976744
taxi,15,1832.4
taxi,16,1511.3555555555556
taxi,17,1348.9302325581396
taxi,18,1350.0752688172042
taxi,19,1182.25
taxi,20,1215.4507042253522
taxi,21,986.0588235294117
taxi,22,1063.0162601626016
taxi,23,1035.0414201183432
