ride_type,hour,mean
bike,0,1083.2342105263158
bike,1,929.5634328358209
bike,2,965.135265700483
bike,3,16193.970297029702
bike,4,883.3272727272728
bike,5,834.5
bike,6,545.0804020100503
bike,7,945.1970802919708
bike,8,930.6621621621622
bike,9,1099.4341085271317
bike,10,912.5839874411303
bike,11,966.4508733624455
bike,12,993.4301075268817
bike,13,949.8907363420427
bike,14,1014.722351121423
bike,15,1112.5545087483176
bike,16,1092.1415034744157
bike,17,989.5637583892617
bike,18,1010.9945999018164
bike,19,1160.9915407854985
bike,20,946.6349534643226
bike,21,936.0755905511811
bike,22,1278.2222222222222
bike,23,1133.9763205828779
taxi,0,862.4982698961937
taxi,1,951.0888888888888
taxi,2,1384.9144050104385
taxi,3,717.4085106382979
taxi,4,2257.3831775700933
taxi,5,855.9142857142857
taxi,6,688.5098039215686
taxi,7,698.7123287671233
taxi,8,1603.9550898203593
taxi,9,757.1183098591549
taxi,10,941.3313953488372
taxi,11,922.1813403416558
taxi,12,1066.890519187359
taxi,13,964.918407960199
taxi,14,1052.0831334932054
taxi,15,1183.5011709601874
taxi,16,1172.708
taxi,17,1337.1646706586826
taxi,18,1148.0523178807946
taxi,19,825.3284823284823
taxi,20,848.2106995884774
taxi,21,895.5488782051282
taxi,22,869.66391184573
taxi,23,1270.786854460094
