ride_type,hour,mean
bike,0,1214.806896551724
bike,1,873.6408839779006
bike,2,1124.1113172541743
bike,3,1485.5342960288808
bike,4,1434.4788732394366
bike,5,11654.372
bike,6,935.8019017432647
bike,7,700.5983295368261
bike,8,733.03259452412
bike,9,676.6481629392971
bike,10,770.2719361856417
bike,11,791.1278852152215
bike,12,829.7460576400217
bike,13,832.8368686868687
bike,14,879.0912060301507
bike,15,865.4236279479833
bike,16,1041.8727841501563
bike,17,917.022172115746
bike,18,858.3634315749953
bike,19,919.993605292172
bike,20,965.6838106370543
bike,21,953.7888293802602
bike,22,1094.6873530794546
bike,23,1215.271064301552
taxi,0,883.5386965376782
taxi,1,784.2232258064516
taxi,2,986.2411971830986
taxi,3,989.4542483660131
taxi,4,2436.910447761194
taxi,5,774.6964285714286
taxi,6,934.4338028169014
taxi,7,1047.4589963280293
taxi,8,879.4339360222531
taxi,9,1005.8864678899082
taxi,10,874.4252509244585
taxi,11,915.1535452322738
taxi,12,939.2522045855379
taxi,13,1065.3802458668927
taxi,14,927.2493755203997
taxi,15,1028.2131280388978
taxi,16,913.3576044808273
taxi,17,1021.6596397087006
taxi,18,957.2084161696488
taxi,19,864.391620498615
taxi,20,883.0213377102996
taxi,21,1004.7510259917921
taxi,22,742.2261712439418
taxi,23,900.1380569758949
