ride_type,hour,mean
bike,0,1464.5589225589226
bike,1,1243.1988636363637
bike,2,1588.5819672131147
bike,3,1079.6447368421052
bike,4,1416.145299145299
bike,5,1628.2758620689656
bike,6,703.6958762886597
bike,7,1079.3312302839117
bike,8,863.8295739348371
bike,9,869.6
bike,10,1195.1787330316743
bike,11,1063.975567190227
bike,12,1248.9293924466338
bike,13,1212.167369901547
bike,14,1148.2450980392157
bike,15,1157.4079470198676
bike,16,1172.202819956616
bike,17,1552.955205811138
bike,18,1552.642857142857
bike,19,1497.6382978723404
bike,20,1142.65
bike,21,1410.8550420168067
bike,22,1494.7684478371502
bike,23,1073.7536656891496
taxi,0,750.8076923076923
taxi,1,877.5714285714286
taxi,2,640.3125
taxi,3,10250.222222222223
taxi,4,774.2857142857143
taxi,5,949.5294117647059
taxi,6,897.4117647058823
taxi,7,1348.6666666666667
taxi,8,1233.1267605633802
taxi,9,1379.0
taxi,10,1211.4814814814815
taxi,11,1023.2
taxi,12,1203.6571428571428
taxi,13,1550.375
taxi,14,1429.6792452830189
taxi,15,1263.6153846153845
taxi,16,920.4444444444445
taxi,17,2478.139534883721
taxi,18,1775.2571428571428
taxi,19,1154.078431372549
taxi,20,1189.40625
taxi,21,1324.6666666666667
taxi,22,1009.5357142857143
taxi,23,1045.341463414634
