ride_type,hour,mean
bike,0,1126.21875
bike,1,3735.1451612903224
bike,2,1335.9166666666667
bike,3,1142.4
bike,4,1587.8285714285714
bike,5,688.5
bike,6,768.8974358974359
bike,7,937.9270833333334
bike,8,855.95
bike,9,1114.0853658536585
bike,10,1335.5833333333333
bike,11,2294.050505050505
bike,12,2491.0387096774193
bike,13,2439.0324675324673
bike,14,1852.7398843930637
bike,15,3119.5251396648046
bike,16,1558.2287234042553
bike,17,1852.974358974359
bike,18,2629.2046783625733
bike,19,1524.2880434782608
bike,20,1746.4
bike,21,1157.3777777777777
bike,22,2049.378151260504
bike,23,1801.0113636363637
taxi,0,1770.0
taxi,1,519.5
taxi,2,
taxi,3,
taxi,4,1988.0
taxi,5,1618.6666666666667
taxi,6,1457.4
taxi,7,1281.0
taxi,8,1842.5
taxi,9,1434.3333333333333
taxi,10,1476.6363636363637
taxi,11,1761.25
taxi,12,2871.6666666666665
taxi,13,2053.5555555555557
taxi,14,1725.0
taxi,15,1915.5555555555557
taxi,16,1244.4285714285713
taxi,17,421.5
taxi,18,1069.8
taxi,19,1919.0
taxi,20,2108.0
taxi,21,829.75
taxi,22,1928.076923076923
taxi,23,393.0
