ride_type,hour,mean
bike,0,1730.633841886269
bike,1,1430.7732426303855
bike,2,1483.2134831460673
bike,3,1460.6462264150944
bike,4,1045.993006993007
bike,5,1440.9222797927462
bike,6,949.578947368421
bike,7,965.7288765088208
bike,8,978.7009925558312
bike,9,1008.7530085959885
bike,10,1083.3511187607573
bike,11,1110.6230512249442
bike,12,1359.11672224869
bike,13,1074.0401808136614
bike,14,1077.6341807909605
bike,15,1008.6735102653981
bike,16,1206.6917050691245
bike,17,1274.2800796812749
bike,18,1103.6396677050882
bike,19,1210.8392561983471
bike,20,1329.510673234811
bike,21,1198.0980392156862
bike,22,1157.1426202321725
bike,23,1072.0586956521738
taxi,0,1232.5483870967741
taxi,1,986.4375
taxi,2,1117.9375
taxi,3,884.7222222222222
taxi,4,1191.75
taxi,5,1112.1304347826087
taxi,6,1475.3333333333333
taxi,7,1530.578947368421
taxi,8,1693.5
taxi,9,1740.5555555555557
taxi,10,1889.3589743589744
taxi,11,1793.8620689655172
taxi,12,1945.0
taxi,13,1846.060606060606
taxi,14,2018.2727272727273
taxi,15,1833.5833333333333
taxi,16,1625.923076923077
taxi,17,1857.0882352941176
taxi,18,1499.4
taxi,19,1483.8863636363637
taxi,20,1795.054054054054
taxi,21,1486.103448275862
taxi,22,1441.4473684210527
taxi,23,1410.8636363636363
