ride_type,hour,mean
bike,0,1337.5123339658444
bike,1,4871.234848484848
bike,2,1973.2682926829268
bike,3,2052.759036144578
bike,4,1086.4473684210527
bike,5,1100.9769230769232
bike,6,1166.443864229765
bike,7,1145.2741398446171
bike,8,1112.048231511254
bike,9,1062.297962648557
bike,10,1158.46008583691
bike,11,1134.5214007782101
bike,12,1227.5495207667732
bike,13,1247.9220588235294
bike,14,1249.0979938271605
bike,15,1252.8300699300698
bike,16,1095.6693667157585
bike,17,1114.4279786603438
bike,18,1224.3353658536585
bike,19,1297.5178676039836
bike,20,1388.7393700787402
bike,21,1333.5812641083521
bike,22,1740.5947712418301
bike,23,1622.617157490397
taxi,0,1123.3265306122448
taxi,1,1051.8148148148148
taxi,2,1127.076923076923
taxi,3,1261.8181818181818
taxi,4,945.52
taxi,5,1528.68
taxi,6,1763.340909090909
taxi,7,4140.263157894737
taxi,8,1760.253164556962
taxi,9,1841.4133333333334
taxi,10,1704.0
taxi,11,2208.6923076923076
taxi,12,2097.7272727272725
taxi,13,1929.2388059701493
taxi,14,2310.972972972973
taxi,15,2321.5238095238096
taxi,16,2184.5106382978724
taxi,17,1837.9285714285713
taxi,18,1737.765625
taxi,19,1722.7083333333333
taxi,20,1419.09375
taxi,21,1562.8947368421052
taxi,22,1446.25
taxi,23,1140.7058823529412
