ride_type,hour,mean
bike,0,1091.6666666666667
bike,1,1748.969387755102
bike,2,962.3987341772151
bike,3,931.0152671755725
bike,4,706.3137254901961
bike,5,696.108870967742
bike,6,717.4633152173913
bike,7,829.4059405940594
bike,8,887.4560622914349
bike,9,925.0397310513447
bike,10,1097.2013468013467
bike,11,1030.5003253090435
bike,12,985.3651933701658
bike,13,963.3127853881278
bike,14,986.2645717181956
bike,15,1209.524093620927
bike,16,1054.798873692679
bike,17,1048.0081332300542
bike,18,1099.941755888651
bike,19,1149.835
bike,20,1207.4327248140635
bike,21,972.3819444444445
bike,22,1174.8941935483872
bike,23,1448.732142857143
taxi,0,667.8563049853373
taxi,1,615.4308510638298
taxi,2,437.6140350877193
taxi,3,508.11392405063293
taxi,4,594.9166666666666
taxi,5,859.1566666666666
taxi,6,789.8397085610201
taxi,7,665.0912738214644
taxi,8,953.1383307573416
taxi,9,708.4079639368896
taxi,10,753.9752916952642
taxi,11,981.9614678899082
taxi,12,917.9946949602122
taxi,13,1197.2190277051752
taxi,14,1034.6414380321664
taxi,15,1034.603236880824
taxi,16,1226.6015665796344
taxi,17,881.4961597542243
taxi,18,746.1079958463137
taxi,19,787.9330207635633
taxi,20,887.4580952380952
taxi,21,964.881829733164
taxi,22,909.5180240320427
taxi,23,681.9707602339181
