ride_type,hour,mean
bike,0,1725.9545454545455
bike,1,1421.0204678362572
bike,2,1684.4979253112033
bike,3,2335.467105263158
bike,4,1575.8222222222223
bike,5,739.741935483871
bike,6,588.0709219858156
bike,7,665.4536256323778
bike,8,702.9827790973872
bike,9,861.4143904063957
bike,10,1210.2830056179776
bike,11,1117.4685185185185
bike,12,1242.671946857435
bike,13,1047.2274472168906
bike,14,1116.8751091703057
bike,15,1146.2870209059233
bike,16,1039.6955684007708
bike,17,1029.2067143301213
bike,18,1023.9260978222063
bike,19,1018.9602272727273
bike,20,1251.7112482853224
bike,21,1167.0883720930233
bike,22,1406.115470852018
bike,23,1773.0261780104713
taxi,0,697.8185365853659
taxi,1,827.5843137254902
taxi,2,702.1417769376181
taxi,3,1463.398753894081
taxi,4,1355.4214559386974
taxi,5,689.8091503267974
taxi,6,585.3331553657234
taxi,7,659.3537258509659
taxi,8,667.8266283524904
taxi,9,806.7355769230769
taxi,10,1039.8746109381948
taxi,11,984.849040511727
taxi,12,1050.7576237623762
taxi,13,1154.0355272999252
taxi,14,1059.4635269121814
taxi,15,1061.955254237288
taxi,16,1113.000320410125
taxi,17,1110.772605988734
taxi,18,1055.0943396226414
taxi,19,953.7620452310717
taxi,20,766.1482412060302
taxi,21,755.3782383419689
taxi,22,1073.1724343675417
taxi,23,921.9388171312032
