ride_type,hour,mean
bike,0,1038.6435643564357
bike,1,1260.3484162895927
bike,2,808.1307692307693
bike,3,751.734693877551
bike,4,2016.4536082474226
bike,5,1028.8429752066115
bike,6,853.3344155844156
bike,7,1025.8805668016194
bike,8,1110.3357933579337
bike,9,1365.3942857142856
bike,10,4378.26
bike,11,1373.760606060606
bike,12,1252.430790960452
bike,13,1314.8949938949938
bike,14,1580.2108036890645
bike,15,1532.0142700329309
bike,16,1399.58918296893
bike,17,1395.6805251641138
bike,18,1404.8633004926107
bike,19,1309.9438339438339
bike,20,1810.071544715447
bike,21,1079.4934333958724
bike,22,1491.9573934837092
bike,23,1193.207756232687
taxi,0,710.1170212765958
taxi,1,637.2244897959183
taxi,2,513.4
taxi,3,691.8125
taxi,4,847.6190476190476
taxi,5,916.1470588235294
taxi,6,989.2105263157895
taxi,7,984.884892086331
taxi,8,986.7692307692307
taxi,9,988.8963414634146
taxi,10,1991.3825136612022
taxi,11,1373.6175115207373
taxi,12,1067.0075187969924
taxi,13,1020.5921052631579
taxi,14,1572.9525423728815
taxi,15,1291.3118644067797
taxi,16,1302.1328671328672
taxi,17,1714.6371308016878
taxi,18,980.2105263157895
taxi,19,1425.3696969696969
taxi,20,835.2066666666667
taxi,21,832.043795620438
taxi,22,949.9596774193549
taxi,23,760.1651376146789
