ride_type,hour,mean
bike,0,1435.3638888888888
bike,1,1411.3548387096773
bike,2,1067.1625
bike,3,826.4545454545455
bike,4,1189.3389830508474
bike,5,1125.85
bike,6,533.6666666666666
bike,7,645.7140151515151
bike,8,695.2012133468149
bike,9,696.8581560283687
bike,10,777.4784784784785
bike,11,898.1248923341947
bike,12,976.9127906976744
bike,13,859.7511177347243
bike,14,971.6011157601116
bike,15,868.6005239030779
bike,16,949.4625603864735
bike,17,1045.3148459383754
bike,18,1101.2547071129707
bike,19,1024.1916519694298
bike,20,986.7636511817441
bike,21,944.7329411764706
bike,22,1120.9620253164558
bike,23,1436.5511982570806
taxi,0,1565.0588235294117
taxi,1,774.2886597938144
taxi,2,775.2602739726027
taxi,3,699.5625
taxi,4,983.2857142857143
taxi,5,1712.21875
taxi,6,737.6363636363636
taxi,7,1515.9
taxi,8,894.3265306122449
taxi,9,850.4081632653061
taxi,10,863.9745222929936
taxi,11,976.7611940298508
taxi,12,936.890977443609
taxi,13,1027.7474747474748
taxi,14,1128.742946708464
taxi,15,1263.9670658682635
taxi,16,1802.8309859154929
taxi,17,1256.871473354232
taxi,18,1223.4277620396601
taxi,19,869.9088235294117
taxi,20,943.5333333333333
taxi,21,1654.0720720720722
taxi,22,866.0909090909091
taxi,23,984.1776315789474
