ride_type,hour,mean
bike,0,1062.467741935484
bike,1,1922.3403141361257
bike,2,1191.513888888889
bike,3,1177.9402985074628
bike,4,1219.0275229357799
bike,5,1099.8119658119658
bike,6,1129.5690607734807
bike,7,1072.6363636363637
bike,8,960.8729016786571
bike,9,847.8135198135199
bike,10,914.463133640553
bike,11,1159.8081534772182
bike,12,932.3166666666667
bike,13,960.6503759398496
bike,14,1105.414762741652
bike,15,919.403738317757
bike,16,1021.0426716141002
bike,17,1013.1570512820513
bike,18,1215.4914040114613
bike,19,1105.7056145675265
bike,20,1147.457894736842
bike,21,1101.3034825870648
bike,22,949.927536231884
bike,23,1385.9661016949153
taxi,0,1192.8
taxi,1,1292.0
taxi,2,1489.888888888889
taxi,3,1240.857142857143
taxi,4,1369.125
taxi,5,777.6
taxi,6,1160.4
taxi,7,2149.625
taxi,8,1690.2222222222222
taxi,9,1249.857142857143
taxi,10,1823.9166666666667
taxi,11,2139.75
taxi,12,1731.0
taxi,13,1961.9
taxi,14,1610.357142857143
taxi,15,2461.214285714286
taxi,16,1745.909090909091
taxi,17,1664.2857142857142
taxi,18,1551.5
taxi,19,1869.2
taxi,20,2152.6666666666665
taxi,21,1607.6363636363637
taxi,22,967.8571428571429
taxi,23,1169.076923076923
