ride_type,hour,mean
bike,0,1971.9618320610687
bike,1,1284.8229166666667
bike,2,1227.542372881356
bike,3,926.4651162790698
bike,4,665.6944444444445
bike,5,7523.732394366197
bike,6,609.15
bike,7,1400.978102189781
bike,8,1162.7486631016043
bike,9,966.0486111111111
bike,10,1410.172972972973
bike,11,1036.954128440367
bike,12,1216.6201117318435
bike,13,1865.326359832636
bike,14,1199.9439655172414
bike,15,2223.3044871794873
bike,16,1588.641638225256
bike,17,2629.6801242236024
bike,18,2235.044520547945
bike,19,1198.5864661654136
bike,20,2737.158415841584
bike,21,1474.7582417582419
bike,22,1206.2666666666667
bike,23,1994.0613496932515
taxi,0,407.0
taxi,1,556.0
taxi,2,1080.0
taxi,3,1148.4
taxi,4,1279.3333333333333
taxi,5,1394.909090909091
taxi,6,1390.6666666666667
taxi,7,1947.0625
taxi,8,1708.7333333333333
taxi,9,2015.4285714285713
taxi,10,1834.5357142857142
taxi,11,1630.08
taxi,12,2532.0
taxi,13,1982.5384615384614
taxi,14,1810.5294117647059
taxi,15,1447.6
taxi,16,2538.5
taxi,17,2576.2727272727275
taxi,18,1484.3333333333333
taxi,19,1827.4166666666667
taxi,20,1332.0
taxi,21,849.25
taxi,22,2538.5714285714284
taxi,23,949.2857142857143
