ride_type,hour,mean
bike,0,1304.3973063973065
bike,1,1861.8554913294797
bike,2,980.8487394957983
bike,3,877.3770491803278
bike,4,789.1587301587301
bike,5,867.3273542600897
bike,6,908.9637774902975
bike,7,1053.2362790697675
bike,8,1062.6962457337884
bike,9,1049.8035847647498
bike,10,1129.046279491833
bike,11,1252.514835605453
bike,12,1252.258459323254
bike,13,1343.2101910828026
bike,14,1249.1099050203527
bike,15,1216.3518971848225
bike,16,1382.4679415073115
bike,17,1185.7431818181817
bike,18,1218.942908117752
bike,19,1188.996212121212
bike,20,1157.850944716585
bike,21,1371.0071513706794
bike,22,1214.6118067978532
bike,23,1542.0940695296524
taxi,0,1289.8652037617555
taxi,1,599.7368421052631
taxi,2,609.5049504950495
taxi,3,560.9649122807018
taxi,4,863.5283018867924
taxi,5,861.8342245989305
taxi,6,747.6007393715342
taxi,7,850.9832985386221
taxi,8,899.7986013986014
taxi,9,843.4461896451426
taxi,10,1022.6889502762431
taxi,11,826.9474835886215
taxi,12,1049.6635696821515
taxi,13,992.62646484375
taxi,14,928.4892221180882
taxi,15,956.4348448687351
taxi,16,1048.361976369495
taxi,17,837.3976551050317
taxi,18,897.8357109986194
taxi,19,880.5224825839139
taxi,20,774.1882352941177
taxi,21,931.8124341412013
taxi,22,949.369623655914
taxi,23,737.7662082514735
