ride_type,hour,mean
bike,0,1321.6914893617022
bike,1,1559.5573770491803
bike,2,869.8571428571429
bike,3,1050.607142857143
bike,4,600.6969696969697
bike,5,918.2439024390244
bike,6,810.9
bike,7,1062.5901639344263
bike,8,849.8536585365854
bike,9,1159.419642857143
bike,10,2262.3237410071943
bike,11,1070.7094594594594
bike,12,1245.098901098901
bike,13,1716.1701030927834
bike,14,1231.0744680851064
bike,15,1472.6502057613168
bike,16,1882.7554585152839
bike,17,1267.1666666666667
bike,18,2776.8264840182646
bike,19,2030.4425531914894
bike,20,1886.4634146341464
bike,21,1491.6237623762377
bike,22,1775.4621848739496
bike,23,1128.205357142857
taxi,0,741.8888888888889
taxi,1,535.0
taxi,2,595.5
taxi,3,1062.5
taxi,4,716.5714285714286
taxi,5,1546.142857142857
taxi,6,1833.3157894736842
taxi,7,1904.0
taxi,8,1261.45
taxi,9,1494.0454545454545
taxi,10,1272.157894736842
taxi,11,1146.25
taxi,12,1341.9
taxi,13,1293.0
taxi,14,1557.9166666666667
taxi,15,2520.5454545454545
taxi,16,2077.05
taxi,17,1191.36
taxi,18,872.9310344827586
taxi,19,1246.4375
taxi,20,8140.363636363636
taxi,21,1296.090909090909
taxi,22,1001.0
taxi,23,1042.6666666666667
