ride_type,hour,mean
bike,0,2777.396226415094
bike,1,1424.888888888889
bike,2,1520.0833333333333
bike,3,2101.4444444444443
bike,4,849.0
bike,5,4561.583333333333
bike,6,1073.4791666666667
bike,7,1094.0
bike,8,968.0185185185185
bike,9,1088.5411255411254
bike,10,1011.1611570247934
bike,11,1157.5151515151515
bike,12,1406.035019455253
bike,13,2416.1867219917012
bike,14,1102.9725490196079
bike,15,1534.388888888889
bike,16,2082.831896551724
bike,17,1101.96644295302
bike,18,1093.470254957507
bike,19,1002.483552631579
bike,20,1446.9281767955802
bike,21,1520.3057851239669
bike,22,5910.086956521739
bike,23,2831.5068493150684
taxi,0,1085.0
taxi,1,305.5
taxi,2,5.5
taxi,3,338.75
taxi,4,1343.375
taxi,5,1469.4
taxi,6,1852.7272727272727
taxi,7,1694.5
taxi,8,1856.5454545454545
taxi,9,2092.8
taxi,10,1524.7058823529412
taxi,11,1600.2222222222222
taxi,12,2112.6875
taxi,13,1895.6363636363637
taxi,14,1636.923076923077
taxi,15,2077.5
taxi,16,2548.2
taxi,17,1577.6923076923076
taxi,18,1720.0666666666666
taxi,19,1748.2
taxi,20,1624.375
taxi,21,1613.75
taxi,22,933.375
taxi,23,772.0
