ride_type,hour,mean
bike,0,1301.7546346782988
bike,1,1160.3422818791946
bike,2,1627.950980392157
bike,3,4616.591954022989
bike,4,1250.7898089171974
bike,5,852.1094674556213
bike,6,719.8131267092069
bike,7,648.3408126137052
bike,8,852.7574198654531
bike,9,993.6207448938726
bike,10,958.0373757455268
bike,11,1217.2084954604409
bike,12,1212.7039348710991
bike,13,1131.0956092491556
bike,14,1244.9668952471034
bike,15,1161.522633744856
bike,16,1092.7955098222637
bike,17,1050.4677006715701
bike,18,1137.4494230481043
bike,19,1079.2082272282075
bike,20,3858.243882764184
bike,21,1068.4857707509882
bike,22,1044.1217532467533
bike,23,1267.6800804828974
taxi,0,1176.3513986013986
taxi,1,1015.0198300283286
taxi,2,960.676399026764
taxi,3,755.8341463414635
taxi,4,855.4913793103449
taxi,5,1292.826388888889
taxi,6,861.8201058201058
taxi,7,998.5406091370559
taxi,8,903.6907407407407
taxi,9,918.7333825701625
taxi,10,1117.1566509115462
taxi,11,858.1207394569612
taxi,12,1137.8227408143
taxi,13,1231.75
taxi,14,1126.1177011494253
taxi,15,1212.0422405876952
taxi,16,1372.6499548328816
taxi,17,1153.5655319148937
taxi,18,985.442335243553
taxi,19,1132.808801775148
taxi,20,944.1973684210526
taxi,21,1026.2924221292421
taxi,22,969.4122101277804
taxi,23,1024.4524348810871
