ride_type,hour,mean
bike,0,2070.8936170212764
bike,1,4456.433333333333
bike,2,1525.7435897435898
bike,3,1618.9444444444443
bike,4,10749.722222222223
bike,5,835.8181818181819
bike,6,1026.0
bike,7,624.7857142857143
bike,8,2477.5405405405404
bike,9,1616.8181818181818
bike,10,1041.3673469387754
bike,11,1257.590909090909
bike,12,2357.6184210526317
bike,13,1204.3150684931506
bike,14,1460.5121951219512
bike,15,2191.2736842105264
bike,16,1535.5185185185185
bike,17,1869.8039215686274
bike,18,1368.6896551724137
bike,19,2493.413043478261
bike,20,2884.029411764706
bike,21,4496.548387096775
bike,22,1241.3157894736842
bike,23,1196.4375
taxi,0,2916.0
taxi,1,127.5
taxi,2,
taxi,3,2.0
taxi,4,1057.25
taxi,5,1635.0
taxi,6,2435.5
taxi,7,2593.0
taxi,8,1334.2857142857142
taxi,9,888.7777777777778
taxi,10,1347.2222222222222
taxi,11,1963.125
taxi,12,1185.6666666666667
taxi,13,2061.222222222222
taxi,14,2450.5555555555557
taxi,15,1599.0
taxi,16,1417.75
taxi,17,1558.0
taxi,18,818.0
taxi,19,1719.5
taxi,20,1671.0
taxi,21,
taxi,22,944.8333333333334
taxi,23,740.0
