ride_type,hour,mean
bike,0,917.5505617977528
bike,1,986.6623376623377
bike,2,1905.7391304347825
bike,3,1086.657894736842
bike,4,963.5384615384615
bike,5,768.4117647058823
bike,6,1113.1538461538462
bike,7,834.4086021505376
bike,8,995.258064516129
bike,9,1250.5252525252524
bike,10,1477.48623853211
bike,11,1430.676923076923
bike,12,1576.0193548387097
bike,13,1318.9271523178809
bike,14,1188.8728323699422
bike,15,2111.070652173913
bike,16,1360.4745762711864
bike,17,1179.3958333333333
bike,18,1154.3397129186603
bike,19,2219.039603960396
bike,20,2360.674285714286
bike,21,1746.476821192053
bike,22,1627.9007633587787
bike,23,1038.4071428571428
taxi,0,1735.2857142857142
taxi,1,2.0
taxi,2,1558.0
taxi,3,17403.5
taxi,4,1968.3333333333333
taxi,5,1184.25
taxi,6,1820.3333333333333
taxi,7,2035.4285714285713
taxi,8,1827.28125
taxi,9,2066.206896551724
taxi,10,2046.3
taxi,11,2005.05
taxi,12,2441.391304347826
taxi,13,2102.8888888888887
taxi,14,2041.111111111111
taxi,15,2531.9166666666665
taxi,16,2510.1111111111113
taxi,17,2569.4
taxi,18,1839.8
taxi,19,1936.2857142857142
taxi,20,1556.0
taxi,21,1865.923076923077
taxi,22,2750.8571428571427
taxi,23,1527.0
