ride_type,hour,mean
bike,0,1288.3904630269524
bike,1,1350.7769547325104
bike,2,1092.6808059384941
bike,3,1599.8652392947104
bike,4,1460.880733944954
bike,5,887.1342465753424
bike,6,992.9109243697479
bike,7,940.1198312236287
bike,8,1035.7617910447761
bike,9,1018.6187050359712
bike,10,1143.376182526433
bike,11,1051.928057553957
bike,12,1030.2399451553931
bike,13,1076.5617611088462
bike,14,1092.9612211221122
bike,15,1021.686591276252
bike,16,1003.6849744998038
bike,17,1215.2095010252906
bike,18,1126.2069182389937
bike,19,1193.084389593062
bike,20,1307.690030474532
bike,21,1252.0985767000527
bike,22,1116.5571593533487
bike,23,1084.3646775165762
taxi,0,1255.62
taxi,1,1186.6326530612246
taxi,2,1260.622641509434
taxi,3,1202.2682926829268
taxi,4,1112.74
taxi,5,1150.5
taxi,6,1613.0
taxi,7,1837.7272727272727
taxi,8,2020.7826086956522
taxi,9,1896.3333333333333
taxi,10,1976.7391304347825
taxi,11,1837.56
taxi,12,2078.96
taxi,13,2025.0
taxi,14,2952.1714285714284
taxi,15,2324.32
taxi,16,2232.5
taxi,17,3599.8518518518517
taxi,18,1821.75
taxi,19,1615.1724137931035
taxi,20,1540.9565217391305
taxi,21,1588.608695652174
taxi,22,1216.6666666666667
taxi,23,1627.1702127659576
