ride_type,hour,mean
bike,0,1160.7579365079366
bike,1,1205.9176470588236
bike,2,7165.146067415731
bike,3,2550.8852459016393
bike,4,825.725
bike,5,683.7
bike,6,637.0526315789474
bike,7,635.8314606741573
bike,8,727.2157676348547
bike,9,821.5259259259259
bike,10,1485.4935897435898
bike,11,991.1764705882352
bike,12,1012.4511873350923
bike,13,1000.4437086092715
bike,14,1554.7489539748954
bike,15,1466.8
bike,16,1531.4927536231885
bike,17,1337.088669950739
bike,18,1145.6367583212734
bike,19,1422.8692307692309
bike,20,1787.369397217929
bike,21,1332.1502782931354
bike,22,1424.0238611713667
bike,23,1362.7619047619048
taxi,0,637.0
taxi,1,462.1666666666667
taxi,2,289.0
taxi,3,551.0
taxi,4,491.8
taxi,5,1054.6923076923076
taxi,6,917.3571428571429
taxi,7,1354.0833333333333
taxi,8,1087.4444444444443
taxi,9,1201.857142857143
taxi,10,1462.52
taxi,11,1309.6
taxi,12,1645.5666666666666
taxi,13,1407.4285714285713
taxi,14,1502.741935483871
taxi,15,1345.4193548387098
taxi,16,1776.15
taxi,17,1037.7941176470588
taxi,18,1352.7924528301887
taxi,19,1372.5
taxi,20,1490.5294117647059
taxi,21,1304.8461538461538
taxi,22,1362.3513513513512
taxi,23,1031.8214285714287
