ride_type,hour,mean
bike,0,1126.6418918918919
bike,1,1970.2962962962963
bike,2,2686.782608695652
bike,3,1451.4745762711864
bike,4,2103.4054054054054
bike,5,830.8947368421053
bike,6,1000.6274509803922
bike,7,1158.5286343612336
bike,8,885.2304147465438
bike,9,1142.266355140187
bike,10,1225.770618556701
bike,11,1100.9044117647059
bike,12,1056.4833659491194
bike,13,1334.2107279693487
bike,14,1254.6401734104047
bike,15,1178.903448275862
bike,16,1445.1443914081146
bike,17,1360.7559760956176
bike,18,1234.954242135367
bike,19,1226.9025974025974
bike,20,1250.3529411764705
bike,21,1708.861111111111
bike,22,1291.7672955974842
bike,23,1234.5
taxi,0,7145.461538461538
taxi,1,1057.0
taxi,2,1262.6
taxi,3,998.1
taxi,4,1603.3076923076924
taxi,5,1097.2142857142858
taxi,6,1613.6
taxi,7,1701.6153846153845
taxi,8,1881.5555555555557
taxi,9,1615.9
taxi,10,1854.05
taxi,11,1612.5
taxi,12,1943.0
taxi,13,2078.3684210526317
taxi,14,1677.4444444444443
taxi,15,2737.0434782608695
taxi,16,2161.086956521739
taxi,17,1666.3863636363637
taxi,18,2068.689655172414
taxi,19,1817.6666666666667
taxi,20,1572.0
taxi,21,1783.962962962963
taxi,22,1798.24
taxi,23,1477.8666666666666
