ride_type,hour,mean
bike,0,1345.1716417910447
bike,1,1023.6281588447654
bike,2,1571.352380952381
bike,3,1689.5298013245033
bike,4,1069.5945945945946
bike,5,984.1741071428571
bike,6,710.004854368932
bike,7,747.4128225175918
bike,8,840.2521246458923
bike,9,857.8710509348807
bike,10,1016.875348189415
bike,11,1181.2113402061855
bike,12,1121.630171865054
bike,13,1197.6478475652787
bike,14,1098.7305107526881
bike,15,1335.6255534471854
bike,16,1042.7163083377031
bike,17,995.0009732360097
bike,18,1090.191111111111
bike,19,1127.1866866866867
bike,20,1152.1495457721874
bike,21,1067.3215102974827
bike,22,1222.2897196261683
bike,23,1226.5498981670062
taxi,0,762.8472834067547
taxi,1,996.6210526315789
taxi,2,696.9386666666667
taxi,3,729.1196911196911
taxi,4,1254.6346153846155
taxi,5,1679.6603773584907
taxi,6,693.7368421052631
taxi,7,711.4288990825688
taxi,8,727.9694656488549
taxi,9,1017.890052356021
taxi,10,808.7206012378426
taxi,11,866.0725255972696
taxi,12,823.3939617083947
taxi,13,911.9282124910266
taxi,14,976.4310930074678
taxi,15,1022.1857677902622
taxi,16,1414.3737588652482
taxi,17,961.6483078964831
taxi,18,914.0482084690553
taxi,19,898.1764246682279
taxi,20,946.2366863905326
taxi,21,771.0307101727448
taxi,22,969.1543967280163
taxi,23,828.1335740072202
